frequency,word,year
5.542942603449821e-05,success,1900
4.9638291971192425e-06,suez,1900
6.411612712945688e-06,summary,1900
0.00010568819665533052,summer,1900
3.867650249422076e-05,sunk,1900
7.652570012225497e-05,support,1900
2.06826216546635e-06,syria,1900
0.00044550367044145196,t,1900
0.0002914181391142088,taft,1900
7.714617877189488e-05,taking,1900
0.00019958729896750284,talk,1900
0.00012864590669200702,tammany,1900
2.233723138703659e-05,tank,1900
0.00011789094343158201,tariff,1900
0.00016442684215457488,tax,1900
5.067242305392559e-05,teacher,1900
1.344370407553128e-05,teamster,1900
1.034131082733175e-06,tech,1900
2.895567031652891e-06,technology,1900
0.0002448822403912159,tell,1900
8.273048661865402e-06,terrorist,1900
9.038305663087952e-05,test,1900
4.1365243309327007e-07,teuton,1900
0.00014953535456321718,texas,1900
4.1365243309327007e-07,theater,1900
0.00021468561277540718,thomas,1900
0.0001516036167286835,thousand,1900
5.2120206569752036e-05,threat,1900
7.073456605894919e-05,thursday,1900
3.226488978127507e-05,tie,1900
0.0007232712792635827,time,1900
1.034131082733175e-06,time print,1900
3.329902086400825e-05,title,1900
5.046559683737896e-05,ton,1900
0.00016297905863874842,track,1900
0.0001251298610107142,trade,1900
7.342330687405546e-05,traffic,1900
7.238917579132227e-05,transit,1900
3.5160456812927963e-06,trench,1900
0.00011871824829776853,trolley,1900
0.00023433410334733755,troop,1900
0.00021634022250778027,trouble,1900
5.1706554136658766e-06,truce,1900
2.0682621654663503e-07,trump,1900
0.00038779915602494083,trust,1900
0.00011292711423446276,try,1900
8.31441390517473e-05,trying,1900
7.631887390570835e-05,turn,1900
6.577073686182995e-05,u,1900
3.040345383235536e-05,u s,1900
2.0682621654663503e-07,unemployment,1900
0.00035739570219258537,union,1900
4.9638291971192425e-06,unit,1900
0.0001758022840646398,university,1900
0.00010982472098626324,use,1900
0.00011499537639992911,used,1900
2.2544057603583226e-05,using,1900
1.1582268126611564e-05,utility,1900
4.0744764659687106e-05,v,1900
0.00014601930888192438,vanderbilt,1900
1.675292354027744e-05,veto,1900
0.000146226135098471,view,1900
6.618438929492323e-06,villa,1900
2.0062143005023607e-05,voice,1900
5.087924927047223e-05,von,1900
0.00027197647475882513,vote,1900
2.564645085178275e-05,voter,1900
0.000495348788629191,w,1900
2.5853277068329385e-05,wa learned,1900
4.757002980572607e-06,wagner,1900
2.4198667335956305e-05,walker,1900
0.00010527454422223726,wall,1900
5.3154337652485215e-05,wall street,1900
2.233723138703659e-05,wallace,1900
0.00026494438339623954,want,1900
0.0004105500398450706,war,1900
9.079670906397281e-05,warship,1900
0.0004213050031054957,washington,1900
1.4477835158264456e-06,washington april,1900
1.6546097323730803e-06,washington dec,1900
1.6546097323730803e-06,washington feb,1900
1.034131082733175e-06,washington jan,1900
1.034131082733175e-06,washington july,1900
1.4477835158264456e-06,washington june,1900
1.2409572992798106e-06,washington march,1900
1.034131082733175e-06,washington nov,1900
8.273048661865401e-07,washington oct,1900
1.2409572992798106e-06,washington sept,1900
4.71563773726328e-05,watch,1900
0.0002661853406955193,way,1900
4.1365243309327007e-07,web,1900
3.102393248199526e-06,welfare,1900
0.00038014658601271534,west,1900
0.0001404350010351652,western,1900
2.192357895394332e-05,wet,1900
2.5439624635236115e-05,wheel,1900
0.0003288536843091497,white,1900
0.00012099333667978152,white house,1900
5.377481630212512e-06,whitman,1900
5.584307846759147e-05,wilson,1900
4.136524330932701e-06,wilson s,1900
0.00015367187889414987,win,1900
8.190318175246749e-05,wireless,1900
0.0007394037241542202,woman,1900
0.0001385735650862455,won,1900
8.417827013448048e-05,word,1900
0.0004790095175220068,work,1900
9.700149556037183e-05,worker,1900
2.0682621654663503e-07,world business,1900
2.4612319769049568e-05,writer,1900
0.00013753943400351233,yacht,1900
0.0001468466137481109,year old,1900
0.0010630867530497044,yesterday,1900
0.001161329205909356,york,1900
7.569839525606844e-05,york city,1900
0.0002812836545034237,young,1900
2.9602018857686096e-05,-,1940
0.0001136077480484169,11,1940
2.0001364093031145e-07,2000,1940
3.9602700904201674e-05,29,1940
0.00012580858014516591,9,1940
1.8601268606518965e-05,accident,1940
0.00015981089910331884,according,1940
6.0204105920023744e-05,acheson,1940
0.000344223476041066,act,1940
0.0005042343887853151,action,1940
4.800327382327475e-06,ad,1940
5.2803601205602225e-05,add,1940
4.200286459536541e-06,adenauer,1940
0.00021381458215450293,advance,1940
5.220356028281129e-05,age,1940
0.00019741346359821742,agency,1940
0.0006740459699351496,aid,1940
0.00013760938496005427,aim,1940
3.5002387162804496e-05,airline,1940
4.3802987363738206e-05,airplane,1940
1.0000682046515573e-06,algerian,1940
0.0004154283322122569,allied,1940
0.0003578244036243272,ally,1940
4.000272818606229e-07,amazon,1940
0.0001680114583814616,america,1940
0.0010606723378534415,american,1940
2.7601882448382977e-05,amid,1940
9.000613841864017e-06,analysis,1940
1.0000682046515573e-06,apple,1940
4.4003001004668515e-05,armistice,1940
0.0013946951182070618,army,1940
2.080141865675239e-05,art,1940
8.620587924096423e-05,arthur,1940
5.320362848746284e-05,artillery,1940
5.2003546641880965e-06,artist,1940
2.900197793489516e-05,asia,1940
0.00011400777533027751,assault,1940
2.220151414326457e-05,associated,1940
7.840534724468208e-05,association,1940
0.0001712116766363466,atomic,1940
0.0006818465019314317,attack,1940
4.060276910885322e-05,attorney general,1940
6.200422868839655e-05,austria,1940
2.8601950653034533e-05,austrian,1940
2.920199157582547e-05,average,1940
4.200286459536541e-06,aviator,1940
5.94040513563025e-05,away,1940
0.00026381799238708084,axis,1940
6.840466519816652e-05,b,1940
2.920199157582547e-05,bad,1940
2.060140501582208e-05,badly,1940
1.6001091274424916e-06,ballet,1940
8.000545637212458e-06,baltimore,1940
4.800327382327475e-06,bandit,1940
0.0001014069159516679,bank,1940
1.3200900301400556e-05,banker,1940
1.6401118556285538e-05,banking,1940
0.0003576243899833969,base,1940
1.7401186760937093e-05,baseball,1940
0.0004368297917918002,battle,1940
1.1800804814888374e-05,beer,1940
8.000545637212458e-06,beirut,1940
3.5602428085595444e-05,belgian,1940
4.660317833676257e-05,belgium,1940
3.880264634048042e-05,benefit,1940
0.00045243085578436446,berlin,1940
4.520308285025039e-05,best,1940
4.240289187722603e-05,better,1940
0.0001558106262847126,bid,1940
0.0005030343069397333,big,1940
3.4002318958152945e-06,big city,1940
2.700184152559205e-05,bishop,1940
8.400572919073081e-05,black,1940
0.00026121781505498683,blow,1940
0.00010940746158888036,bombed,1940
0.0003318226303033867,bomber,1940
0.0001048071478474832,bombing,1940
0.00011040752979353191,bond,1940
1.4801009428843048e-05,bonn,1940
2.1201445938613014e-05,bonus,1940
4.580312377304133e-05,book,1940
2.8001909730243603e-06,borah,1940
0.00011060754343446223,border,1940
0.00013540923490982086,break,1940
2.0001364093031145e-07,briefing,1940
0.001240084573767931,british,1940
1.880128224744928e-05,broadway,1940
0.0001120076389209744,brooklyn,1940
0.00019221310893402933,budget,1940
3.800259177675917e-06,burglar,1940
0.00010100688866980727,burma,1940
2.2001500502334258e-05,burned,1940
2.400163691163737e-06,bush,1940
3.860263269955011e-05,buy,1940
2.3801623270707063e-05,byrd,1940
0.00013500920762796024,byrnes,1940
0.0002178148549731092,c,1940
4.120281003164416e-05,cairo,1940
2.920199157582547e-05,california,1940
1.2000818455818687e-06,cambodia,1940
2.0001364093031145e-07,cambodian,1940
0.00023181580983823097,campaign,1940
2.0401391374891768e-05,canal,1940
0.00012580858014516591,candidate,1940
8.800600200933703e-05,capture,1940
0.0001698115811498344,captured,1940
0.00010780735246143785,car,1940
2.0401391374891768e-05,care,1940
1.5801077633494604e-05,career,1940
7.200491073491212e-06,carey,1940
5.0003410232577865e-06,carnegie,1940
0.00011400777533027751,carrier,1940
1.0000682046515573e-06,carter,1940
0.00022461531876473976,case,1940
2.62017869618708e-05,cash,1940
6.000409227909344e-07,castro,1940
5.220356028281129e-05,catholic,1940
0.0001782121540689075,center,1940
0.00012120826640376875,central,1940
4.480305556838977e-05,challenge,1940
2.0401391374891768e-05,chancellor,1940
0.00016781144474053132,change,1940
0.00034842376250060253,charge,1940
0.0001244084846586537,charged,1940
0.0004526308694252948,chief,1940
1.960133681117052e-05,chief executive,1940
6.440439237956028e-05,child,1940
3.4002318958152945e-06,child s,1940
0.00025521740582707737,china,1940
2.4201650552567685e-05,china s,1940
0.00015481055808006102,chinese,1940
8.760597472747641e-05,church,1940
0.00014480987603354548,cio,1940
0.0015489056353643318,city,1940
0.00014220969870145145,claim,1940
1.260085937860962e-05,cleveland,1940
8.400572919073081e-06,clinton,1940
0.00014100961685586954,close,1940
2.3001568706985817e-05,code,1940
7.880537452654273e-05,college,1940
1.0400709328376196e-05,collision,1940
7.460508806700617e-05,column,1940
0.00010200695687445883,come,1940
8.000545637212458e-07,comedy,1940
8.540582467724298e-05,common,1940
1.2000818455818687e-06,common sense,1940
0.00013360911214144804,communique,1940
2.400163691163737e-06,communist china,1940
0.0002600177332094049,company,1940
1.5201036710703671e-05,company s,1940
4.000272818606229e-07,computer,1940
5.6003819460487205e-05,concern,1940
1.2000818455818687e-06,congo,1940
0.0006146419185788472,congress,1940
5.24035739237416e-05,consumer,1940
3.4002318958152945e-06,content,1940
0.00041362820944388414,control,1940
2.6001773320940487e-06,coolidge,1940
0.00012820874383632962,corporation,1940
2.8001909730243603e-06,correction,1940
0.00021681478676845758,cost,1940
0.0004650317151629741,country,1940
8.980612477770984e-05,county,1940
0.0003642248401340971,court,1940
5.700388766513877e-05,credit,1940
4.920335566885661e-05,crime,1940
0.0001524103943888973,crisis,1940
2.7601882448382977e-05,critic,1940
1.120076389209744e-05,cuba,1940
4.4003001004668515e-06,cuban,1940
2.6001773320940487e-06,culture,1940
0.0004892333657155418,cut,1940
0.00013500920762796024,d,1940
4.140282367257447e-05,d eisenhower,1940
4.3802987363738206e-05,daily,1940
2.0001364093031145e-07,daily briefing,1940
4.200286459536541e-06,dance,1940
7.240493801677274e-05,data,1940
1.8601268606518965e-05,david,1940
4.120281003164416e-05,davis,1940
0.00012800873019539933,deal,1940
0.00014681001244284858,death,1940
0.00012280837553121124,debate,1940
4.440302828652914e-05,debt,1940
7.800531996282147e-06,decade,1940
0.00017721208586425594,decision,1940
0.00012880878475912057,declares,1940
3.7002523572107614e-05,decline,1940
0.00017181171755913753,democrat,1940
3.4802373521874194e-05,demonstration,1940
0.00013660931675540272,despite,1940
0.00010980748887074098,destroyer,1940
2.0401391374891768e-05,detective,1940
1.4000954865121802e-06,digest,1940
0.00012180830732655966,director,1940
2.180148686140395e-05,doctor,1940
1.6001091274424916e-06,dole,1940
2.2001500502334253e-06,dominican,1940
3.400231895815295e-05,don,1940
5.400368305118409e-06,don t,1940
2.220151414326457e-05,donald,1940
6.000409227909344e-07,dow,1940
5.400368305118409e-06,dream,1940
6.200422868839656e-06,drowned,1940
1.0200695687445884e-05,drug,1940
1.4200968506052112e-05,dry,1940
3.600245536745606e-05,dulles,1940
4.340296008187758e-05,dwight,1940
4.160283731350478e-05,dwight d,1940
4.140282367257447e-05,dwight d eisenhower,1940
0.00021321454123171202,dwyer,1940
0.0001850126178605381,e,1940
2.8601950653034533e-05,earlier,1940
0.00022221515507357597,economic,1940
1.260085937860962e-05,economist,1940
8.340568826793988e-05,economy,1940
0.00023521604173404624,effort,1940
7.220492437584243e-05,egypt,1940
0.00010960747522981069,eisenhower,1940
7.000477432560901e-06,eisenhower s,1940
0.00021541469128194543,election,1940
3.880264634048042e-05,electric,1940
0.0005440371033304472,end,1940
0.00042402891877226027,enemy,1940
6.540446058421184e-05,energy,1940
1.7401186760937093e-05,enforcement,1940
1.6201104915355232e-05,era,1940
0.00031402141626058903,europe,1940
0.0001486101352112214,european,1940
0.0001518103534661064,executive,1940
6.600450150700278e-05,expert,1940
1.7601200401867403e-05,eye,1940
0.00027681887904755097,f,1940
2.0001364093031145e-07,f kennedy,1940
0.00018421256329681688,face,1940
5.260358756467191e-05,fair,1940
0.00018761279519263207,fall,1940
7.120485617119087e-05,family,1940
1.2800873019539933e-05,fan,1940
0.00016481124012657664,far,1940
2.2801555066055504e-05,farley,1940
1.5201036710703671e-05,fashion,1940
8.660590652282485e-05,fear,1940
0.00021421460943636355,feb,1940
4.800327382327475e-06,fed,1940
0.0003578244036243272,federal,1940
1.800122768372803e-06,festival,1940
0.00046463168788111347,fight,1940
0.00013300907121865712,fighter,1940
0.00025821761044103207,fighting,1940
2.4801691475358622e-05,film,1940
0.00016001091274424917,final,1940
7.380503350328492e-05,finance,1940
5.780394222886001e-05,financial,1940
2.4201650552567685e-05,finding,1940
2.0001364093031146e-05,fireman,1940
8.640589288189454e-05,firm,1940
0.00014721003972470922,flier,1940
7.920540180840333e-05,flight,1940
4.600313741397163e-06,focus,1940
0.0004170284413396994,foe,1940
0.0003090210752373312,food,1940
1.4200968506052112e-05,football,1940
0.0012078823775781508,force,1940
6.460440602049059e-05,ford,1940
1.6801145838146163e-05,formosa,1940
0.00017101166299541632,free,1940
2.3801623270707063e-05,freeze,1940
0.00011560788445772,friday,1940
3.7802578135828864e-05,friend,1940
0.0002442166555759103,fund,1940
9.900675226050417e-05,future,1940
6.160420140653593e-05,g,1940
5.0003410232577865e-06,g o,1940
5.0003410232577865e-06,g o p,1940
0.0003164215799517527,gain,1940
4.1002796390713844e-05,game,1940
6.680455607072402e-05,gas,1940
6.420437873862997e-05,gaulle,1940
4.200286459536541e-06,gay,1940
1.3800941224191489e-05,geneva,1940
0.0013064891025567945,german,1940
0.0004346296417415668,germany,1940
3.0802100703267964e-05,giant,1940
2.900197793489516e-05,girl,1940
1.2000818455818685e-05,global,1940
3.14021416260589e-05,gold,1940
0.0001346091803460996,good,1940
1.800122768372803e-06,gould,1940
0.0008124554094589251,government,1940
1.4200968506052112e-05,governor lehman,1940
0.0002776189336112723,great,1940
0.00010380707964283164,greece,1940
0.00013940950772842707,greek,1940
0.0004898334066383328,group,1940
4.20028645953654e-05,growing,1940
7.000477432560901e-06,growth,1940
0.0001304088938865631,gun,1940
0.0008702593516877852,ha,1940
8.780598836840672e-05,hall,1940
0.00010640725697492569,hand,1940
3.2002182548849832e-06,hanoi,1940
8.020547001305489e-05,hard,1940
1.4000954865121802e-06,harding,1940
2.3001568706985817e-05,harlem,1940
2.220151414326457e-05,harriman,1940
2.6001773320940487e-06,headline,1940
6.920471976188776e-05,health,1940
6.000409227909344e-07,health care,1940
1.4000954865121802e-06,hearst,1940
5.260358756467191e-05,heart,1940
0.0002112144048224089,help,1940
0.00031922177092477704,high,1940
0.00010840739338422879,history,1940
0.00041362820944388414,hit,1940
0.0001822124268875137,hitler,1940
0.00025421733762242583,hold,1940
9.200627482794326e-06,hollywood,1940
0.00029362002488569715,home,1940
6.260426961118749e-05,hoover,1940
0.00017721208586425594,hope,1940
1.9801350452100837e-05,horse,1940
8.240562006328832e-05,hospital,1940
1.4400982146982424e-05,hostage,1940
0.0009612655583110767,house,1940
1.820124132465834e-05,house representative,1940
2.1401459579543327e-05,hughes,1940
6.000409227909344e-07,humphrey,1940
1.5601063992564294e-05,ice,1940
4.760324654141413e-05,idea,1940
4.200286459536541e-06,impellitteri,1940
8.120553821770644e-05,increased,1940
0.00010420710692469226,india,1940
4.140282367257447e-05,indicted,1940
0.00026881833341033855,industry,1940
0.00022601541425125196,inquiry,1940
3.300225075350139e-05,inside,1940
4.220287823629571e-05,insurance,1940
1.120076389209744e-05,intelligence,1940
0.0001660113219721585,invasion,1940
8.400572919073081e-06,investor,1940
7.880537452654273e-05,iran,1940
1.880128224744928e-05,iranian,1940
1.5401050351633982e-05,iraq,1940
1.0800736610236818e-05,iraqi,1940
3.600245536745606e-05,iron,1940
0.00027361866079266613,issue,1940
0.00018621269970611997,j,1940
0.00012260836189028091,james,1940
0.00030122054324104903,japan,1940
0.000748851071643086,japanese,1940
1.0000682046515573e-06,jerome,1940
0.00011220765256190472,jersey,1940
1.7801214042797722e-05,jet,1940
0.00020761415928566328,job,1940
2.8001909730243603e-06,john f,1940
4.120281003164416e-05,johnson,1940
8.000545637212458e-07,johnson s,1940
2.5401732398149553e-05,jones,1940
7.400504714421524e-06,jordan,1940
7.500511534886679e-05,jr,1940
7.260495165770305e-05,judge,1940
0.00010860740702515911,jury,1940
0.0001082073797432985,justice,1940
1.4600995787912735e-05,kaiser,1940
1.5401050351633982e-05,kansa,1940
2.0001364093031145e-07,kellogg,1940
1.260085937860962e-05,kennedy,1940
8.000545637212458e-07,kennedy s,1940
4.580312377304133e-05,killing,1940
6.000409227909344e-07,koch,1940
4.180285095443509e-05,korea,1940
1.5201036710703671e-05,korean,1940
0.00023781621906614032,l,1940
0.0002178148549731092,la,1940
1.0000682046515573e-06,laguardia,1940
8.200559278142769e-06,landon,1940
1.0000682046515573e-06,lansing,1940
2.0001364093031145e-07,lao,1940
3.100211434419827e-05,latest,1940
1.7601200401867403e-05,latin,1940
0.0002938200385266275,law,1940
9.120622026422202e-05,le,1940
0.00011620792538051097,lead,1940
0.0005518376353267293,leader,1940
4.580312377304133e-05,league,1940
5.2003546641880965e-06,league nation,1940
1.40009548651218e-05,lebanon,1940
5.140350571909004e-05,led,1940
3.920267362234104e-05,legal,1940
6.0404119560954066e-05,legislative,1940
7.180489709398181e-05,lehman,1940
5.680387402420845e-05,let,1940
6.780462427537559e-05,levy,1940
0.0001274086892726084,life,1940
8.420574283166112e-05,light,1940
0.00011140759799818347,limit,1940
1.1400777533027752e-05,lindbergh,1940
1.0000682046515573e-06,lindsay,1940
0.0005664386311146419,line,1940
2.8201923371173915e-05,liquor,1940
9.94067795423648e-05,list,1940
0.00011080755707539253,little,1940
1.7001159479076475e-05,live,1940
0.00012820874383632962,loan,1940
0.0001434097805470333,local,1940
0.0004912335021248451,london,1940
0.0001972134499572871,long,1940
3.7002523572107614e-05,look,1940
1.4600995787912735e-05,looking,1940
0.00019061299980658683,loss,1940
0.0001520103671070367,lost,1940
2.6001773320940487e-06,love,1940
4.820328746420506e-05,low,1940
1.120076389209744e-05,madrid,1940
0.00011740800722609282,main,1940
2.0001364093031145e-07,main business,1940
2.0001364093031145e-07,main new,1940
2.0001364093031145e-07,main world,1940
0.0002464168056261437,major,1940
0.0002590176650047533,make,1940
1.3200900301400556e-05,maker,1940
9.380639759631606e-05,making,1940
0.0001242084710177234,man,1940
0.00011820806178981406,marine,1940
9.680660221027074e-05,market,1940
0.00011640793902144126,marshal,1940
0.00021901493681869105,marshall,1940
0.00010220697051538915,mayor o,1940
0.00010200695687445883,mayor o dwyer,1940
2.0001364093031145e-07,mayor wagner,1940
2.6001773320940487e-06,mccarthy,1940
0.0001832124950921653,meat,1940
1.5401050351633982e-05,medium,1940
0.00022661545517404288,meet,1940
6.000409227909344e-07,mellon,1940
0.0005282360256969527,men,1940
2.400163691163737e-05,merger,1940
6.820465155723621e-05,met,1940
5.7403914946999375e-05,metropolitan,1940
1.3600927583261178e-05,mexican,1940
2.2801555066055504e-05,middle east,1940
1.0000682046515573e-06,mideast,1940
0.0004478305420429674,military,1940
9.020615205957046e-05,miner,1940
4.820328746420506e-05,money,1940
5.2003546641880965e-06,moon,1940
3.800259177675917e-06,mortgage,1940
1.4801009428843048e-05,movie,1940
4.3802987363738206e-05,murder,1940
1.2000818455818685e-05,museum,1940
1.5801077633494604e-05,music,1940
4.600313741397163e-06,musical,1940
3.9602700904201674e-05,mussolini,1940
0.00042222879600388745,n,1940
3.420233259908326e-05,n j,1940
4.160283731350478e-05,nationalist,1940
0.0008336568553975381,nazi,1940
0.00015881083089866729,need,1940
4.4603041927459456e-05,negro,1940
2.7601882448382977e-05,net,1940
1.92013095293099e-05,network,1940
3.260222347164077e-05,neutral,1940
0.0021475464626687537,new,1940
4.000272818606229e-05,new deal,1940
4.820328746420506e-05,new jersey,1940
0.0005774393813658093,new york,1940
0.0001446098623926152,new york city,1940
0.0001592108581805279,news,1940
2.0001364093031145e-07,news summary,1940
2.6001773320940487e-06,nixon,1940
2.0001364093031145e-07,nixon s,1940
4.760324654141413e-05,nominee,1940
0.00035802441726525753,north,1940
2.0001364093031145e-07,notebook,1940
4.4003001004668515e-06,novel,1940
4.000272818606229e-07,nra,1940
3.4002318958152945e-06,nuclear,1940
0.00010240698415631946,number,1940
0.00041622838677597815,o,1940
0.00021101439118147858,o dwyer,1940
5.0003410232577865e-06,o p,1940
2.0001364093031145e-07,odell,1940
0.00022461531876473976,offensive,1940
0.00017561197673681344,offer,1940
0.00022081505958706382,oil,1940
0.00011160761163911379,old,1940
0.00015081028526145484,opa,1940
0.00022621542789218223,open,1940
2.1201445938613014e-05,opera,1940
4.860331474606568e-05,opinion,1940
0.00042742915066807557,order,1940
5.2803601205602225e-05,owner,1940
0.00019461327262519304,p,1940
0.00021361456851357264,pacific,1940
1.3600927583261178e-05,page,1940
1.2400845737679311e-05,pakistan,1940
0.0002532172694177743,palestine,1940
5.0003410232577865e-06,palestinian,1940
1.3000886660470245e-05,panic,1940
7.360501986235461e-05,park,1940
0.00045003069209320076,party,1940
6.480441966142091e-05,past,1940
2.3001568706985817e-05,path,1940
0.00030822102067360987,pay,1940
4.560311013211101e-05,payment,1940
0.0005218355891871827,peace,1940
1.5001023069773362e-05,peiping,1940
4.220287823629571e-05,pennsylvania,1940
2.0001364093031145e-07,percent,1940
6.860467883909683e-05,period,1940
5.800395586979032e-06,pershing,1940
4.480305556838977e-05,pier,1940
2.0001364093031145e-07,pittsburg,1940
0.0010048685320338847,plan,1940
0.0006918471839779472,plane,1940
2.0001364093031145e-07,platt,1940
2.62017869618708e-05,play,1940
5.400368305118409e-06,player,1940
7.040480160746961e-05,poland,1940
0.00028841967022150914,police,1940
0.0004034275137564382,policy,1940
8.000545637212458e-05,polish,1940
0.0002186149095368304,political,1940
3.4802373521874194e-05,politics,1940
4.760324654141413e-05,pope,1940
0.00042022865959458433,power,1940
0.0015897084181141154,president,1940
1.0000682046515573e-06,president coolidge,1940
2.400163691163737e-06,president ford,1940
2.8001909730243603e-06,president hoover,1940
0.0003494238307052541,president roosevelt,1940
4.90033420279263e-05,president roosevelt s,1940
0.00031142123892849487,president truman,1940
6.000409227909344e-07,president wilson,1940
8.280564734514894e-05,presidential,1940
7.620519719444866e-05,pressure,1940
0.0005188353845732278,price,1940
2.2401527784194886e-05,prince,1940
4.000272818606229e-06,print,1940
2.0001364093031145e-07,print headline,1940
8.880605657305828e-05,prisoner,1940
8.800600200933703e-05,private,1940
2.400163691163737e-06,pro,1940
0.0001584108036168067,problem,1940
0.0002592176786456837,production,1940
7.160488345305149e-05,profit,1940
0.0004856331201787962,program,1940
8.800600200933701e-06,prohibition,1940
8.000545637212458e-05,project,1940
5.06034511553688e-05,property,1940
2.2801555066055504e-05,prosecutor,1940
0.00030862104795547057,public,1940
0.00018421256329681688,push,1940
6.680455607072402e-05,quarter,1940
8.56058383181733e-05,queen,1940
0.00011860808907167468,question,1940
3.2002182548849832e-06,quotation,1940
0.00020381390010798737,r,1940
0.00011720799358516253,r f,1940
0.00010040684774701634,race,1940
1.2800873019539933e-05,racial,1940
0.00024021638275730411,radio,1940
0.00018061231776007124,rail,1940
6.200422868839655e-05,raise,1940
0.00012500852558144462,rate,1940
0.00011140759799818347,reach,1940
5.3003614846532534e-05,real,1940
6.4004365097699664e-06,reality,1940
3.6802509931177305e-05,rebel,1940
4.4003001004668515e-06,recession,1940
0.00023621610993869785,record,1940
5.94040513563025e-05,recovery,1940
0.00028521945196662414,red army,1940
8.200559278142769e-05,reduction,1940
0.00021541469128194543,reich,1940
0.00018061231776007124,relief,1940
3.100211434419827e-05,reparation,1940
3.3602291676292325e-05,repeal,1940
0.0006172420959109411,report,1940
0.0004516308012206432,republican,1940
1.7601200401867403e-05,retailer,1940
0.00023621610993869785,return,1940
1.0200695687445884e-05,rev,1940
4.520308285025039e-05,review,1940
0.0002044139410307783,right,1940
0.0004074277865750445,rise,1940
4.060276910885322e-05,rising,1940
1.92013095293099e-05,risk,1940
4.500306920932008e-05,rival,1940
0.00015081028526145484,road,1940
1.6801145838146163e-05,rockefeller,1940
7.980544273119426e-05,role,1940
4.000272818606229e-07,romney,1940
1.2000818455818687e-06,ronald,1940
0.0006982476204877172,roosevelt,1940
6.500443330235122e-05,roosevelt s,1940
2.460167783442831e-05,rose,1940
4.000272818606229e-07,rudolph,1940
0.00023001568706985815,rule,1940
9.860672497864355e-05,run,1940
0.00037622565858991584,russia,1940
0.0006874468838774804,russian,1940
0.0046441167287609025,s,1940
2.9602018857686096e-05,s new,1940
3.540241444466513e-05,safety,1940
2.3401595988846438e-05,said yesterday,1940
3.600245536745606e-06,saigon,1940
0.00013220901665493586,sale,1940
1.6001091274424916e-06,salvador,1940
1.1000750251167129e-05,samuel,1940
2.4201650552567685e-05,satellite,1940
0.00011720799358516253,saturday,1940
4.800327382327475e-06,saudi,1940
5.0803464796299106e-05,saving,1940
0.0010924745067613614,say,1940
5.400368305118409e-06,scandal,1940
4.340296008187758e-05,scene,1940
0.00016461122648564632,school,1940
3.800259177675917e-06,seabury,1940
2.5401732398149553e-05,search,1940
2.500170511628893e-05,season,1940
0.00011940814363539593,secret,1940
0.00012320840281307186,secretary state,1940
0.00010220697051538915,sector,1940
0.0002802191109433663,security,1940
0.00020381390010798737,seek,1940
5.3003614846532534e-05,seeking,1940
0.0003116212525694252,seen,1940
0.0007482510307202951,senate,1940
8.000545637212458e-06,sense,1940
0.00020341387282612675,sept,1940
1.2000818455818687e-06,sept 11,1940
9.94067795423648e-05,series,1940
0.0004198286323127237,service,1940
0.0005364365849750953,set,1940
4.420301464559883e-05,share,1940
6.240425597025718e-05,shell,1940
0.0001012069023107376,shift,1940
0.00012340841645400215,shortage,1940
0.0001256085665042356,sign,1940
5.820396951072063e-05,site,1940
0.00011120758435725315,small,1940
2.9802032498616405e-05,smith,1940
6.780462427537559e-05,social,1940
0.00028521945196662414,south,1940
1.6001091274424916e-05,space,1940
7.200491073491212e-05,spain,1940
1.7201173120006784e-05,st louis,1940
1.2800873019539933e-05,stadium,1940
5.0803464796299106e-05,stage,1940
4.580312377304133e-05,standard,1940
2.5801759680010175e-05,star,1940
0.00017161170391820726,start,1940
0.002103343448023155,state,1940
0.00017321181304564968,statement,1940
0.000228615591583346,steel,1940
0.00019221310893402933,step,1940
5.06034511553688e-05,stimson,1940
7.120485617119087e-05,stop,1940
7.400504714421523e-05,store,1940
4.520308285025039e-05,story,1940
0.0008958610977268651,strike,1940
3.800259177675917e-05,struggle,1940
3.9402687263271365e-05,student,1940
0.0001346091803460996,study,1940
8.000545637212458e-07,sub,1940
5.560379217862657e-05,subcommittee,1940
0.00014480987603354548,submarine,1940
5.4003683051184086e-05,subway,1940
8.840602929119766e-05,success,1940
7.800531996282147e-06,suez,1940
9.80066840558526e-06,summary,1940
3.760256449489856e-05,summer,1940
0.00014480987603354548,sunk,1940
0.00019181308165216868,support,1940
3.4802373521874194e-05,syria,1940
0.00012260836189028091,t,1940
0.00011280769348469566,taft,1940
7.180489709398181e-05,taking,1940
0.00039622702268294696,talk,1940
4.90033420279263e-05,tammany,1940
0.0001904129861656565,tank,1940
2.0401391374891768e-05,tariff,1940
0.0004820328746420506,tax,1940
7.420506078514554e-05,teacher,1940
1.2800873019539933e-05,teamster,1940
2.0001364093031145e-07,tech,1940
2.400163691163737e-06,technology,1940
5.800395586979032e-06,television,1940
0.00027421870171545696,tell,1940
2.600177332094049e-05,terrorist,1940
0.00015681069448936417,test,1940
2.0001364093031145e-07,teuton,1940
3.260222347164077e-05,texas,1940
4.000272818606229e-07,theater,1940
0.00011020751615260161,thomas,1940
0.00013580926219168148,thousand,1940
0.0001712116766363466,threat,1940
0.00010680728425678632,thursday,1940
7.480510170793648e-05,tie,1940
0.0004782326154643746,time,1940
2.0001364093031145e-07,time print,1940
